filename,category
1-17124-A-43.wav,car_horn
1-19026-A-43.wav,car_horn
1-24074-A-43.wav,car_horn
1-24076-A-43.wav,car_horn
1-254507-A-43.wav,car_horn
1-26176-A-43.wav,car_horn
1-26177-A-43.wav,car_horn
1-28808-A-43.wav,car_horn
2-100648-A-43.wav,car_horn
2-125520-A-43.wav,car_horn
2-128465-A-43.wav,car_horn
2-128465-B-43.wav,car_horn
2-138465-A-43.wav,car_horn
2-144137-A-43.wav,car_horn
2-42101-A-43.wav,car_horn
2-54086-A-43.wav,car_horn
3-145577-A-43.wav,car_horn
3-146697-A-43.wav,car_horn
3-153057-A-43.wav,car_horn
3-155130-A-43.wav,car_horn
3-155234-A-43.wav,car_horn
3-161010-A-43.wav,car_horn
3-174840-A-43.wav,car_horn
3-243726-A-43.wav,car_horn
4-175845-A-43.wav,car_horn
4-175846-A-43.wav,car_horn
4-175855-A-43.wav,car_horn
4-175856-A-43.wav,car_horn
4-176631-A-43.wav,car_horn
4-176638-A-43.wav,car_horn
4-178402-A-43.wav,car_horn
4-191015-A-43.wav,car_horn
5-179860-A-43.wav,car_horn
5-179863-A-43.wav,car_horn
5-179865-A-43.wav,car_horn
5-179866-A-43.wav,car_horn
5-179868-A-43.wav,car_horn
5-180156-A-43.wav,car_horn
5-180156-B-43.wav,car_horn
5-180156-C-43.wav,car_horn
1-34094-A-5.wav,cat
1-34094-B-5.wav,cat
1-47819-A-5.wav,cat
1-47819-B-5.wav,cat
1-47819-C-5.wav,cat
1-56380-A-5.wav,cat
1-56380-B-5.wav,cat
1-79113-A-5.wav,cat
2-110010-A-5.wav,cat
2-110011-A-5.wav,cat
2-69131-A-5.wav,cat
2-69131-B-5.wav,cat
2-82274-A-5.wav,cat
2-82274-B-5.wav,cat
2-83934-A-5.wav,cat
2-83934-B-5.wav,cat
3-146964-A-5.wav,cat
3-146965-A-5.wav,cat
3-146972-A-5.wav,cat
3-95694-A-5.wav,cat
3-95695-A-5.wav,cat
3-95695-B-5.wav,cat
3-95697-A-5.wav,cat
3-95698-A-5.wav,cat
4-120160-A-5.wav,cat
4-133047-A-5.wav,cat
4-133047-B-5.wav,cat
4-133047-C-5.wav,cat
4-149940-A-5.wav,cat
4-149940-B-5.wav,cat
4-161303-A-5.wav,cat
4-161303-B-5.wav,cat
5-169983-A-5.wav,cat
5-172299-A-5.wav,cat
5-172639-A-5.wav,cat
5-177614-A-5.wav,cat
5-214759-A-5.wav,cat
5-214759-B-5.wav,cat
5-256452-A-5.wav,cat
5-259169-A-5.wav,cat
1-116765-A-41.wav,chainsaw
1-19898-A-41.wav,chainsaw
1-19898-B-41.wav,chainsaw
1-19898-C-41.wav,chainsaw
1-47250-A-41.wav,chainsaw
1-47250-B-41.wav,chainsaw
1-64398-A-41.wav,chainsaw
1-64398-B-41.wav,chainsaw
2-50667-A-41.wav,chainsaw
2-50667-B-41.wav,chainsaw
2-50668-A-41.wav,chainsaw
2-50668-B-41.wav,chainsaw
2-68391-A-41.wav,chainsaw
2-68391-B-41.wav,chainsaw
2-77945-A-41.wav,chainsaw
2-77945-B-41.wav,chainsaw
3-118656-A-41.wav,chainsaw
3-118657-A-41.wav,chainsaw
3-118657-B-41.wav,chainsaw
3-118658-A-41.wav,chainsaw
3-118658-B-41.wav,chainsaw
3-118972-A-41.wav,chainsaw
3-118972-B-41.wav,chainsaw
3-165856-A-41.wav,chainsaw
4-149294-A-41.wav,chainsaw
4-149294-B-41.wav,chainsaw
4-157611-A-41.wav,chainsaw
4-157611-B-41.wav,chainsaw
4-165823-A-41.wav,chainsaw
4-165823-B-41.wav,chainsaw
4-169127-A-41.wav,chainsaw
4-169127-B-41.wav,chainsaw
5-170338-A-41.wav,chainsaw
5-170338-B-41.wav,chainsaw
5-171653-A-41.wav,chainsaw
5-185579-A-41.wav,chainsaw
5-185579-B-41.wav,chainsaw
5-216370-A-41.wav,chainsaw
5-216370-B-41.wav,chainsaw
5-222524-A-41.wav,chainsaw
1-100038-A-14.wav,chirping_birds
1-34495-A-14.wav,chirping_birds
1-34497-A-14.wav,chirping_birds
1-38559-A-14.wav,chirping_birds
1-38560-A-14.wav,chirping_birds
1-46040-A-14.wav,chirping_birds
1-54918-A-14.wav,chirping_birds
1-54918-B-14.wav,chirping_birds
2-108760-A-14.wav,chirping_birds
2-108760-B-14.wav,chirping_birds
2-108761-A-14.wav,chirping_birds
2-122616-A-14.wav,chirping_birds
2-72547-A-14.wav,chirping_birds
2-72547-B-14.wav,chirping_birds
2-72547-C-14.wav,chirping_birds
2-72547-D-14.wav,chirping_birds
3-155577-A-14.wav,chirping_birds
3-155578-A-14.wav,chirping_birds
3-155579-A-14.wav,chirping_birds
3-155583-A-14.wav,chirping_birds
3-155584-A-14.wav,chirping_birds
3-156581-A-14.wav,chirping_birds
3-156581-B-14.wav,chirping_birds
3-181132-A-14.wav,chirping_birds
4-159609-A-14.wav,chirping_birds
4-159609-B-14.wav,chirping_birds
4-182795-A-14.wav,chirping_birds
4-187769-A-14.wav,chirping_birds
4-187769-B-14.wav,chirping_birds
4-216211-A-14.wav,chirping_birds
4-223125-A-14.wav,chirping_birds
4-223127-A-14.wav,chirping_birds
5-242490-A-14.wav,chirping_birds
5-242491-A-14.wav,chirping_birds
5-243448-A-14.wav,chirping_birds
5-243449-A-14.wav,chirping_birds
5-243450-A-14.wav,chirping_birds
5-243459-A-14.wav,chirping_birds
5-243459-B-14.wav,chirping_birds
5-257839-A-14.wav,chirping_birds
1-104089-A-22.wav,clapping
1-104089-B-22.wav,clapping
1-105224-A-22.wav,clapping
1-110537-A-22.wav,clapping
1-115920-A-22.wav,clapping
1-115920-B-22.wav,clapping
1-115921-A-22.wav,clapping
1-94036-A-22.wav,clapping
2-25292-A-22.wav,clapping
2-25293-A-22.wav,clapping
2-57733-A-22.wav,clapping
2-60900-A-22.wav,clapping
2-76408-A-22.wav,clapping
2-76408-B-22.wav,clapping
2-76408-C-22.wav,clapping
2-76408-D-22.wav,clapping
3-130330-A-22.wav,clapping
3-138114-A-22.wav,clapping
3-149465-A-22.wav,clapping
3-177082-A-22.wav,clapping
3-177083-A-22.wav,clapping
3-181278-A-22.wav,clapping
3-197435-A-22.wav,clapping
3-197435-B-22.wav,clapping
4-189828-A-22.wav,clapping
4-189830-A-22.wav,clapping
4-189832-A-22.wav,clapping
4-189832-B-22.wav,clapping
4-189833-A-22.wav,clapping
4-189836-A-22.wav,clapping
4-189838-A-22.wav,clapping
4-205738-A-22.wav,clapping
5-209989-A-22.wav,clapping
5-218494-A-22.wav,clapping
5-221567-A-22.wav,clapping
5-221568-A-22.wav,clapping
5-221950-A-22.wav,clapping
5-249937-A-22.wav,clapping
5-254160-A-22.wav,clapping
5-262957-A-22.wav,clapping
1-19111-A-24.wav,coughing
1-19118-A-24.wav,coughing
1-30830-A-24.wav,coughing
1-52266-A-24.wav,coughing
1-52323-A-24.wav,coughing
1-53663-A-24.wav,coughing
1-58792-A-24.wav,coughing
1-63679-A-24.wav,coughing
2-108017-A-24.wav,coughing
2-123896-A-24.wav,coughing
2-85292-A-24.wav,coughing
2-87412-A-24.wav,coughing
2-87794-A-24.wav,coughing
2-87795-A-24.wav,coughing
2-87799-A-24.wav,coughing
2-98676-A-24.wav,coughing
3-125418-A-24.wav,coughing
3-132601-A-24.wav,coughing
3-142604-A-24.wav,coughing
3-145487-A-24.wav,coughing
3-146873-A-24.wav,coughing
3-149042-A-24.wav,coughing
3-151212-A-24.wav,coughing
3-151213-A-24.wav,coughing
4-152995-A-24.wav,coughing
4-154443-A-24.wav,coughing
4-155650-A-24.wav,coughing
4-155650-B-24.wav,coughing
4-157296-A-24.wav,coughing
4-169726-A-24.wav,coughing
4-171396-A-24.wav,coughing
4-177835-A-24.wav,coughing
5-178997-A-24.wav,coughing
5-184871-A-24.wav,coughing
5-204604-A-24.wav,coughing
5-207681-A-24.wav,coughing
5-208761-A-24.wav,coughing
5-209719-A-24.wav,coughing
5-211197-A-24.wav,coughing
5-251489-A-24.wav,coughing
1-16568-A-3.wav,cow
1-202111-A-3.wav,cow
1-58277-A-3.wav,cow
1-69422-A-3.wav,cow
1-69641-A-3.wav,cow
1-77160-A-3.wav,cow
1-77241-A-3.wav,cow
1-81269-A-3.wav,cow
2-103423-A-3.wav,cow
2-103424-A-3.wav,cow
2-103426-A-3.wav,cow
2-103427-A-3.wav,cow
2-103428-A-3.wav,cow
2-104877-A-3.wav,cow
2-117795-A-3.wav,cow
2-117795-B-3.wav,cow
3-124376-A-3.wav,cow
3-124376-B-3.wav,cow
3-126358-A-3.wav,cow
3-126358-B-3.wav,cow
3-152039-A-3.wav,cow
3-152039-B-3.wav,cow
3-160993-A-3.wav,cow
3-163727-A-3.wav,cow
4-174860-A-3.wav,cow
4-174860-B-3.wav,cow
4-181955-A-3.wav,cow
4-181955-B-3.wav,cow
4-181955-C-3.wav,cow
4-213915-A-3.wav,cow
4-213915-B-3.wav,cow
4-213915-C-3.wav,cow
5-194899-A-3.wav,cow
5-194899-B-3.wav,cow
5-194899-C-3.wav,cow
5-194899-D-3.wav,cow
5-202795-A-3.wav,cow
5-242492-A-3.wav,cow
5-253085-A-3.wav,cow
5-253085-B-3.wav,cow
1-17150-A-12.wav,crackling_fire
1-17565-A-12.wav,crackling_fire
1-17742-A-12.wav,crackling_fire
1-17808-A-12.wav,crackling_fire
1-17808-B-12.wav,crackling_fire
1-4211-A-12.wav,crackling_fire
1-46272-A-12.wav,crackling_fire
1-7057-A-12.wav,crackling_fire
2-18766-A-12.wav,crackling_fire
2-18766-B-12.wav,crackling_fire
2-28314-A-12.wav,crackling_fire
2-28314-B-12.wav,crackling_fire
2-30322-A-12.wav,crackling_fire
2-30322-B-12.wav,crackling_fire
2-61311-A-12.wav,crackling_fire
2-65747-A-12.wav,crackling_fire
3-104632-A-12.wav,crackling_fire
3-104958-A-12.wav,crackling_fire
3-120644-A-12.wav,crackling_fire
3-145774-A-12.wav,crackling_fire
3-147965-A-12.wav,crackling_fire
3-157187-A-12.wav,crackling_fire
3-158476-A-12.wav,crackling_fire
3-65748-A-12.wav,crackling_fire
4-164661-A-12.wav,crackling_fire
4-164661-B-12.wav,crackling_fire
4-170247-A-12.wav,crackling_fire
4-170247-B-12.wav,crackling_fire
4-171207-A-12.wav,crackling_fire
4-181563-A-12.wav,crackling_fire
4-182368-A-12.wav,crackling_fire
4-182369-A-12.wav,crackling_fire
5-186924-A-12.wav,crackling_fire
5-189212-A-12.wav,crackling_fire
5-189237-A-12.wav,crackling_fire
5-193473-A-12.wav,crackling_fire
5-193473-B-12.wav,crackling_fire
5-213802-A-12.wav,crackling_fire
5-215658-A-12.wav,crackling_fire
5-215658-B-12.wav,crackling_fire
1-103298-A-9.wav,crow
1-39835-A-9.wav,crow
1-39835-B-9.wav,crow
1-56233-A-9.wav,crow
1-56234-A-9.wav,crow
1-75162-A-9.wav,crow
1-96950-A-9.wav,crow
1-96950-B-9.wav,crow
2-108763-A-9.wav,crow
2-108766-A-9.wav,crow
2-108767-A-9.wav,crow
2-108767-B-9.wav,crow
2-108767-C-9.wav,crow
2-109231-A-9.wav,crow
2-109231-B-9.wav,crow
2-109231-C-9.wav,crow
3-112397-A-9.wav,crow
3-117293-A-9.wav,crow
3-121348-A-9.wav,crow
3-124925-A-9.wav,crow
3-127890-A-9.wav,crow
