filename,category
1-101336-A-30.wav,door_wood_knock
1-103995-A-30.wav,door_wood_knock
1-103999-A-30.wav,door_wood_knock
1-104089-A-22.wav,clapping
1-104089-B-22.wav,clapping
1-105224-A-22.wav,clapping
1-110537-A-22.wav,clapping
1-115920-A-22.wav,clapping
1-115920-B-22.wav,clapping
1-115921-A-22.wav,clapping
1-1791-A-26.wav,laughing
1-19111-A-24.wav,coughing
1-19118-A-24.wav,coughing
1-26143-A-21.wav,sneezing
1-26188-A-30.wav,door_wood_knock
1-29680-A-21.wav,sneezing
1-30039-A-26.wav,laughing
1-30043-A-26.wav,laughing
1-30830-A-24.wav,coughing
1-31748-A-21.wav,sneezing
1-33658-A-26.wav,laughing
1-36164-A-26.wav,laughing
1-36164-B-26.wav,laughing
1-47273-A-21.wav,sneezing
1-47274-A-21.wav,sneezing
1-52266-A-24.wav,coughing
1-52290-A-30.wav,door_wood_knock
1-52323-A-24.wav,coughing
1-53663-A-24.wav,coughing
1-54505-A-21.wav,sneezing
1-58792-A-24.wav,coughing
1-59324-A-21.wav,sneezing
1-63679-A-24.wav,coughing
1-72695-A-26.wav,laughing
1-73123-A-26.wav,laughing
1-81001-A-30.wav,door_wood_knock
1-81001-B-30.wav,door_wood_knock
1-81883-A-21.wav,sneezing
1-82817-A-30.wav,door_wood_knock
1-94036-A-22.wav,clapping
2-108017-A-24.wav,coughing
2-109505-A-21.wav,sneezing
2-109759-A-26.wav,laughing
2-109759-B-26.wav,laughing
2-114254-A-30.wav,door_wood_knock
2-118104-A-21.wav,sneezing
2-118624-A-30.wav,door_wood_knock
2-118625-A-30.wav,door_wood_knock
2-119102-A-21.wav,sneezing
2-120218-A-30.wav,door_wood_knock
2-120218-B-30.wav,door_wood_knock
2-123896-A-24.wav,coughing
2-128631-A-21.wav,sneezing
2-130978-A-21.wav,sneezing
2-130979-A-21.wav,sneezing
2-133889-A-30.wav,door_wood_knock
2-134915-A-30.wav,door_wood_knock
2-140841-A-30.wav,door_wood_knock
2-25292-A-22.wav,clapping
2-25293-A-22.wav,clapping
2-57733-A-22.wav,clapping
2-60791-A-26.wav,laughing
2-60794-A-26.wav,laughing
2-60795-A-26.wav,laughing
2-60900-A-22.wav,clapping
2-62226-A-26.wav,laughing
2-76408-A-22.wav,clapping
2-76408-B-22.wav,clapping
2-76408-C-22.wav,clapping
2-76408-D-22.wav,clapping
2-79769-A-26.wav,laughing
2-79775-A-26.wav,laughing
2-82538-A-21.wav,sneezing
2-85292-A-24.wav,coughing
2-87412-A-24.wav,coughing
2-87794-A-24.wav,coughing
2-87795-A-24.wav,coughing
2-87799-A-24.wav,coughing
2-93030-A-21.wav,sneezing
2-98676-A-24.wav,coughing
3-107123-A-26.wav,laughing
3-110536-A-26.wav,laughing
3-118487-A-26.wav,laughing
3-119459-A-26.wav,laughing
3-125418-A-24.wav,coughing
3-126113-A-26.wav,laughing
3-130330-A-22.wav,clapping
3-132601-A-24.wav,coughing
3-132747-A-26.wav,laughing
3-138114-A-22.wav,clapping
3-141684-A-21.wav,sneezing
3-142601-A-21.wav,sneezing
3-142604-A-24.wav,coughing
3-142605-A-21.wav,sneezing
3-143119-A-21.wav,sneezing
3-144510-A-30.wav,door_wood_knock
3-144692-A-21.wav,sneezing
3-145487-A-24.wav,coughing
3-146873-A-24.wav,coughing
3-148330-A-21.wav,sneezing
3-149042-A-24.wav,coughing
3-149465-A-22.wav,clapping
3-150231-A-21.wav,sneezing
3-151089-A-30.wav,door_wood_knock
3-151212-A-24.wav,coughing
3-151213-A-24.wav,coughing
3-152594-A-30.wav,door_wood_knock
3-152912-A-26.wav,laughing
3-152997-A-26.wav,laughing
3-154378-A-30.wav,door_wood_knock
3-156558-A-21.wav,sneezing
3-170574-A-30.wav,door_wood_knock
3-177082-A-22.wav,clapping
3-177083-A-22.wav,clapping
3-180147-A-30.wav,door_wood_knock
3-181278-A-22.wav,clapping
3-182023-A-30.wav,door_wood_knock
3-182025-A-30.wav,door_wood_knock
3-197435-A-22.wav,clapping
3-197435-B-22.wav,clapping
4-132803-A-26.wav,laughing
4-132810-A-26.wav,laughing
4-132816-A-26.wav,laughing
4-133674-A-26.wav,laughing
4-152995-A-24.wav,coughing
4-154443-A-24.wav,coughing
4-155650-A-24.wav,coughing
4-155650-B-24.wav,coughing
4-155670-A-26.wav,laughing
4-156843-A-21.wav,sneezing
4-156844-A-21.wav,sneezing
4-157296-A-24.wav,coughing
4-157297-A-21.wav,sneezing
4-164243-A-26.wav,laughing
4-167571-A-26.wav,laughing
4-167642-A-21.wav,sneezing
4-169726-A-24.wav,coughing
4-171396-A-24.wav,coughing
4-171519-A-21.wav,sneezing
4-177835-A-24.wav,coughing
4-181599-A-26.wav,laughing
4-182034-A-30.wav,door_wood_knock
4-182039-A-30.wav,door_wood_knock
4-182041-A-30.wav,door_wood_knock
4-184434-A-21.wav,sneezing
4-185415-A-21.wav,sneezing
4-185619-A-21.wav,sneezing
4-186518-A-30.wav,door_wood_knock
4-187284-A-30.wav,door_wood_knock
4-188878-A-30.wav,door_wood_knock
4-189828-A-22.wav,clapping
4-189830-A-22.wav,clapping
4-189832-A-22.wav,clapping
4-189832-B-22.wav,clapping
4-189833-A-22.wav,clapping
4-189836-A-22.wav,clapping
4-189838-A-22.wav,clapping
4-205738-A-22.wav,clapping
4-211502-A-30.wav,door_wood_knock
4-261068-A-30.wav,door_wood_knock
5-171118-A-26.wav,laughing
5-178997-A-24.wav,coughing
5-184871-A-24.wav,coughing
5-187979-A-21.wav,sneezing
5-194533-A-21.wav,sneezing
5-201274-A-21.wav,sneezing
5-202220-A-21.wav,sneezing
5-204604-A-24.wav,coughing
5-207681-A-24.wav,coughing
5-208761-A-24.wav,coughing
5-209719-A-24.wav,coughing
5-209989-A-22.wav,clapping
5-211197-A-24.wav,coughing
5-218494-A-22.wav,clapping
5-218980-A-30.wav,door_wood_knock
5-218981-A-30.wav,door_wood_knock
5-220026-A-21.wav,sneezing
5-220027-A-21.wav,sneezing
5-221518-A-21.wav,sneezing
5-221567-A-22.wav,clapping
5-221568-A-22.wav,clapping
5-221593-A-21.wav,sneezing
5-221950-A-22.wav,clapping
5-235644-A-30.wav,door_wood_knock
5-242932-A-26.wav,laughing
5-242932-B-26.wav,laughing
5-244526-A-26.wav,laughing
5-249937-A-22.wav,clapping
5-250026-A-30.wav,door_wood_knock
5-250026-B-30.wav,door_wood_knock
5-251426-A-30.wav,door_wood_knock
5-251426-B-30.wav,door_wood_knock
5-251489-A-24.wav,coughing
5-253534-A-26.wav,laughing
5-254160-A-22.wav,clapping
5-256512-A-30.wav,door_wood_knock
5-259514-A-26.wav,laughing
5-262957-A-22.wav,clapping
5-263775-A-26.wav,laughing
5-263775-B-26.wav,laughing
